,Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num,prev_ORtg,prev_DRtg
61,120,121,1,BRK,0.479,0.505,0.231,0.591,28,15,32,13,96,25,91,21,17,8,110.6755821996772,111.59787871800785,1.8666666666666667,2.4615384615384617,108.425,18,7,100.75638935154144,103.46465343560739
62,116,114,1,DAL,0.411,0.441,0.34600000000000003,0.39,25,11,29,12,107,25,93,20,17,8,99.41081949651849,97.6968398500268,2.272727272727273,2.4166666666666665,116.6875,18,22,101.33031091925196,104.19072217340687
63,110,94,1,NYK,0.455,0.44,0.28600000000000003,0.333,28,6,21,16,99,19,75,26,11,6,98.05013927576599,83.7883008356546,4.666666666666667,1.3125,112.1875,18,12,102.11122095583764,104.40370126097646
64,116,98,1,PHO,0.484,0.371,0.464,0.214,27,11,19,14,91,19,89,33,11,16,113.33659013190035,95.74987787005377,2.4545454545454546,1.3571428571428572,102.35,18,25,102.89724726857325,104.13396600397088
65,116,100,1,WAS,0.525,0.419,0.333,0.333,24,21,20,19,80,29,86,29,9,12,112.32147179859598,96.82885499878964,1.1428571428571428,1.0526315789473684,103.275,18,10,104.58093448239747,103.57653840579933
66,119,124,0,MIA,0.527,0.595,0.35,0.471,22,12,24,14,93,20,79,28,13,6,110.28730305838738,114.92122335495829,1.8333333333333333,1.7142857142857142,107.9,18,5,105.70264543612741,101.86944870576394
67,110,116,0,ORL,0.5,0.5429999999999999,0.375,0.32,23,16,28,13,80,24,81,25,7,6,110.4002007276377,116.42202985823612,1.4375,2.1538461538461537,99.6375,18,8,106.90357218470722,101.75963739738232
68,98,116,0,ATL,0.448,0.5,0.273,0.462,22,14,32,12,87,17,80,28,9,7,95.43517954960437,112.96409007912355,1.5714285714285714,2.6666666666666665,102.6875,18,14,108.0608217616666,102.36380262609332
69,101,93,0,CHO,0.4370000000000001,0.422,0.5,0.281,19,13,22,11,87,23,83,20,14,8,102.83823342242586,94.692630775105,1.4615384615384617,2.0,98.2125,18,9,107.59650034599818,102.20426431214327
70,91,124,0,CLE,0.395,0.5579999999999999,0.364,0.484,19,16,38,12,81,25,86,17,10,8,94.81635842667362,129.20031258140142,1.1875,3.1666666666666665,95.975,18,15,107.40622518242195,102.30728495438042
71,104,103,1,PHI,0.434,0.394,0.353,0.405,18,16,26,9,76,40,94,15,7,8,110.56478405315615,109.50166112956808,1.125,2.888888888888889,94.0625,18,6,106.10079056453252,104.31937394510538
72,116,105,0,LAL,0.479,0.435,0.385,0.435,31,9,23,11,94,24,85,26,13,7,109.56316410861866,99.17355371900827,3.4444444444444446,2.090909090909091,105.875,18,16,105.62244949044995,106.12284773289309
73,90,105,0,LAC,0.394,0.475,0.241,0.35700000000000004,24,15,24,14,94,13,80,26,20,17,90.66868152625617,105.78012844729885,1.6,1.7142857142857142,99.2625,18,17,105.42457078760957,107.77755933086479
74,88,97,1,DAL,0.443,0.409,0.375,0.344,20,21,23,3,70,19,88,15,6,9,106.56978504389947,117.46896760520737,0.9523809523809524,7.666666666666668,82.575,18,22,104.40607879903482,109.32726447130287
75,109,105,0,MEM,0.487,0.4320000000000001,0.448,0.316,24,14,18,10,78,24,95,27,11,20,125.84788569779188,121.22961466301052,1.7142857142857142,1.8,86.61250000000003,18,24,103.47970372943804,110.2064952773799
76,95,101,0,NOP,0.434,0.444,0.37,0.448,28,13,29,16,83,17,90,9,8,14,102.50876719719449,108.98300512543837,2.1538461538461537,1.8125,92.675,18,28,103.92728216843668,110.9938127051123
77,106,115,1,SAC,0.435,0.466,0.31,0.381,27,10,27,7,92,24,88,31,15,11,105.40708514605345,114.35674331883156,2.7,3.8571428571428568,100.5625,18,27,104.20632959927714,110.80058826569294
78,102,124,1,OKC,0.42,0.529,0.333,0.455,28,13,32,17,88,27,87,24,10,13,98.44372059355771,119.67667993726623,2.1538461538461537,1.8823529411764703,103.6125,18,20,104.83407718787548,111.01680206755802
79,102,98,1,SAS,0.465,0.424,0.273,0.214,21,11,20,10,86,19,85,28,8,8,102.34541577825159,98.33187006145742,1.9090909090909087,2.0,99.6625,18,26,105.62105118902358,111.84788165064877
80,84,100,1,UTA,0.4,0.456,0.222,0.387,18,11,19,9,80,19,79,21,6,11,92.30769230769229,109.8901098901099,1.6363636363636365,2.1111111111111107,91.0,18,21,105.89610011512829,112.39847062875242
81,99,107,0,POR,0.426,0.438,0.28,0.306,24,20,19,15,94,18,89,22,20,13,94.73684210526315,102.39234449760764,1.2,1.2666666666666666,104.5,18,23,105.54901623050456,111.87542732588516
82,107,102,0,NOP,0.446,0.413,0.333,0.158,18,24,31,11,83,33,92,26,11,5,100.45769275906584,95.76340805069827,0.75,2.8181818181818183,106.5125,18,28,104.15698150214763,111.55579048580772
83,113,115,1,POR,0.38,0.459,0.261,0.313,19,17,23,15,100,39,98,21,16,5,94.36325678496868,96.03340292275574,1.1176470588235294,1.5333333333333334,119.75,18,23,102.74368481801146,110.6518511368735
84,102,105,0,TOR,0.407,0.466,0.409,0.25,14,8,16,7,81,35,88,25,11,11,111.17166212534059,114.44141689373299,1.75,2.2857142857142856,91.75,18,2,101.5320738824231,108.83412226216326
85,102,99,0,MIN,0.481,0.398,0.273,0.409,24,20,20,16,81,25,88,25,7,14,101.61892901618928,98.63013698630137,1.2,1.25,100.375,18,29,100.4825915147057,107.17140352826219
86,86,103,0,DET,0.33,0.476,0.28,0.35,15,16,22,13,94,20,84,22,16,9,81.1512149091767,97.1927341354093,0.9375,1.6923076923076923,105.975,18,13,99.17044434886081,105.14581688953986
87,123,107,0,BOS,0.524,0.456,0.478,0.32,21,17,31,11,84,31,90,21,9,11,122.57100149476831,106.6268061783757,1.2352941176470589,2.8181818181818183,100.35,18,3,98.34391630090614,103.73624622277316
88,107,108,0,MEM,0.5,0.512,0.417,0.292,24,22,29,14,70,34,86,19,6,8,114.33150794710829,115.40002671296914,1.0909090909090908,2.071428571428572,93.5875,18,24,99.16055297205575,102.7977174785512
89,101,125,1,GSW,0.404,0.541,0.361,0.467,26,18,33,15,94,17,85,20,17,9,95.02528519346113,117.60555098200636,1.4444444444444444,2.2,106.2875,18,30,100.46976261860715,102.629017404097
90,95,106,1,DET,0.429,0.511,0.36,0.222,15,15,23,9,84,19,90,14,14,11,104.00985356507458,116.05309976734637,1.0,2.555555555555556,91.3375,18,13,101.13878883171914,103.8953583009817
91,105,112,0,POR,0.396,0.394,0.379,0.276,11,18,21,7,91,29,99,32,16,14,101.9541206457094,108.75106202209005,0.6111111111111112,3.0,102.9875,18,23,102.3831606165327,105.18299346150587
92,120,104,1,PHO,0.484,0.494,0.471,0.4,23,14,14,16,93,24,79,29,14,7,109.00420120358805,94.4703077097763,1.6428571428571428,0.875,110.0875,18,25,103.24180736515605,106.80786767584833
93,111,113,1,TOR,0.47,0.457,0.16,0.348,29,19,23,11,83,39,94,31,9,6,103.61726954492417,105.48424737456243,1.5263157894736843,2.090909090909091,107.125,18,2,103.97585442345351,107.89975786602083
94,105,91,1,UTA,0.488,0.388,0.364,0.259,31,8,15,10,86,30,85,23,12,14,111.0083256244218,96.20721554116558,3.875,1.5,94.5875,18,21,104.53959405026472,108.76907097872038
95,110,107,1,CHI,0.43,0.453,0.455,0.333,26,10,22,6,100,17,95,18,17,10,106.99088145896656,104.07294832826747,2.6,3.6666666666666665,102.8125,18,11,104.71477206338028,108.0676494777843
96,83,108,0,UTA,0.318,0.494,0.333,0.308,14,10,19,14,88,31,79,31,14,4,78.50555686923623,102.15180893828327,1.4,1.3571428571428572,105.725,18,21,105.17768388709061,107.59211534564741
97,129,132,1,OKC,0.475,0.5,0.353,0.5,34,16,29,12,101,27,96,29,13,7,109.04480135249365,111.58072696534235,2.125,2.4166666666666665,118.3,18,20,104.8362049941707,106.5545721301873
98,120,114,0,PHO,0.438,0.404,0.448,0.44,21,12,11,11,89,32,89,36,10,9,111.99253383107792,106.39290713952404,1.75,1.0,107.15,18,25,103.79399144128301,105.47744834849627
99,98,106,1,MIA,0.418,0.441,0.318,0.375,28,19,26,6,91,24,93,26,14,11,95.26123936816522,103.03766707168892,1.4736842105263157,4.333333333333333,102.875,18,5,103.46702444301842,104.38450091844638
100,110,128,1,HOU,0.442,0.511,0.29,0.459,22,16,25,11,104,16,88,25,24,10,99.78455607211704,116.11293797482708,1.375,2.272727272727273,110.2375,18,19,103.16376761908568,103.69264982138402
101,98,105,0,UTA,0.446,0.449,0.542,0.36,19,14,20,9,83,14,78,28,7,7,100.53859964093357,107.71992818671455,1.3571428571428572,2.2222222222222223,97.475,18,21,102.51709395249918,104.14155082922066
102,106,98,0,PHI,0.461,0.407,0.37,0.355,17,19,20,17,76,34,86,23,10,12,109.80189045707628,101.51495532824032,0.8947368421052632,1.1764705882352942,96.5375,18,6,102.01474529134386,104.97485470152671
103,111,116,0,BRK,0.4,0.482,0.297,0.34600000000000003,18,17,18,15,105,21,85,31,26,10,96.22886866059818,100.56350238404856,1.0588235294117647,1.2,115.35,18,7,101.84765487203254,105.99330964684057
104,85,92,0,WAS,0.408,0.449,0.219,0.316,24,27,21,18,76,24,78,17,14,8,87.41483481167243,94.61370356086901,0.8888888888888888,1.1666666666666667,97.2375,18,10,101.61310128952864,106.23790849804503
105,121,113,0,ORL,0.5660000000000001,0.489,0.421,0.407,25,12,27,5,83,25,88,24,9,5,125.86139643739435,117.53998179690548,2.083333333333333,5.4,96.1375,18,8,100.71656649063424,106.09796882697266
106,92,112,0,DAL,0.422,0.584,0.28,0.462,19,16,22,9,83,18,77,12,20,8,103.80818053596614,126.37517630465445,1.1875,2.4444444444444446,88.625,18,22,101.5003880235812,106.16013033786429
107,132,120,1,POR,0.512,0.466,0.484,0.348,27,15,22,14,84,35,88,36,5,15,125.28176533396606,113.89251393996916,1.8,1.5714285714285714,105.3625,18,23,102.60944968383383,106.84096514433826
108,127,114,1,NYK,0.556,0.438,0.37,0.348,26,10,18,11,90,29,80,39,11,9,119.08110642287858,106.89170182841069,2.6,1.6363636363636365,106.65,18,12,103.6797843865582,107.24655598778045
109,117,107,1,DAL,0.563,0.5379999999999999,0.52,0.56,32,11,21,12,80,18,80,9,7,4,126.6062491546057,115.78520221831465,2.9090909090909087,1.75,92.4125,18,22,105.24931952776015,108.00996275305917
110,102,119,0,LAC,0.433,0.547,0.282,0.444,22,12,32,12,90,20,86,13,15,5,102.166019782146,119.19368974583698,1.8333333333333333,2.6666666666666665,99.8375,18,17,108.28155794419192,109.45313804939993
111,108,109,1,ATL,0.474,0.43,0.32,0.32,27,15,26,8,78,35,86,33,7,9,110.5990783410138,111.6231438812084,1.8,3.25,97.65,18,14,110.36253237794675,110.80068481716569
112,106,102,0,LAC,0.439,0.464,0.355,0.36,22,14,22,11,82,28,84,20,11,4,107.72357723577237,103.65853658536585,1.5714285714285714,2.0,98.4,18,17,112.34004772695597,112.16710806728959
113,105,103,1,MIN,0.519,0.447,0.35700000000000004,0.28,29,15,29,8,81,14,94,17,8,16,119.50490823730259,117.22862427087776,1.9333333333333331,3.625,87.86250000000003,18,29,113.3096930873951,112.94503105902928
114,122,124,1,PHI,0.464,0.4370000000000001,0.407,0.485,29,10,25,11,84,41,87,40,11,15,121.10683707656038,123.09219506142202,2.9,2.272727272727273,100.7375,18,6,114.48951282024485,113.64987631430262
115,119,127,0,GSW,0.475,0.526,0.257,0.44,33,14,33,13,101,18,95,21,16,12,108.4158979615078,115.70436169001258,2.357142857142857,2.5384615384615383,109.7625,18,30,115.40419399317143,114.45945332965728
116,113,120,1,SAC,0.5,0.523,0.474,0.379,29,14,26,8,82,13,88,18,4,5,117.87716781849001,125.1792932585735,2.071428571428572,3.25,95.8625,18,27,114.32747535611345,114.23570419097797
117,99,127,1,SAS,0.453,0.5670000000000001,0.28,0.5,25,13,34,7,86,17,90,17,11,7,104.12831974756772,133.57875361556663,1.9230769230769231,4.857142857142857,95.075,18,26,114.50900176484053,114.5041402914573
118,106,121,0,OKC,0.404,0.483,0.375,0.333,18,12,23,10,99,24,89,29,15,6,94.568975131036,107.95137727222037,1.5,2.3,112.0875,18,20,113.55847005149559,116.11355556550642
119,140,112,1,IND,0.578,0.468,0.469,0.414,37,15,26,16,90,23,94,13,12,12,137.18765311122,109.750122488976,2.466666666666667,1.625,102.05,18,4,112.40025174761315,117.21575784888869
120,125,112,1,ORL,0.584,0.511,0.333,0.32,33,14,28,14,89,15,88,18,9,7,121.55099064057372,108.90968761395405,2.357142857142857,2.0,102.8375,18,8,112.60491425703457,117.80619476494185
121,127,121,0,LAL,0.568,0.435,0.423,0.3670000000000001,29,17,28,12,88,26,108,18,13,20,131.67444271643342,125.45360290305858,1.7058823529411764,2.333333333333333,96.45,18,16,113.4049135266678,117.84619200249675
122,104,118,0,SAS,0.407,0.512,0.32299999999999995,0.409,27,15,28,7,91,26,86,25,11,6,98.4731920937389,111.72919872174221,1.8,4.0,105.6125,18,26,114.54765642516614,118.30671038683619
123,123,98,1,LAC,0.529,0.417,0.417,0.313,30,10,23,7,87,26,96,8,10,10,131.44536468073738,104.72882714400215,3.0,3.2857142857142856,93.575,18,17,114.83227044980302,118.07769759457729
124,108,111,0,MIN,0.512,0.529,0.292,0.4,26,17,29,14,82,21,85,21,12,8,110.7976404206207,113.87535265452681,1.5294117647058822,2.071428571428572,97.475,18,29,116.0796435869482,116.68295754538842
125,103,93,1,UTA,0.461,0.412,0.385,0.318,28,14,19,11,76,31,85,21,7,8,110.33743974290306,99.62506695232996,2.0,1.7272727272727273,93.35,18,21,116.7537624105751,115.36042756603429
126,127,120,1,PHO,0.512,0.539,0.391,0.417,29,12,21,11,86,35,89,17,19,8,131.81110534509602,124.54592631032696,2.4166666666666665,1.9090909090909087,96.35,18,25,117.47658027608357,113.78102172894081
127,123,112,0,PHO,0.488,0.451,0.32,0.28600000000000003,17,14,20,10,80,42,91,32,9,11,123.52498116997236,112.47803163444637,1.2142857142857142,2.0,99.575,18,25,118.2838116794098,112.93284381290705
128,116,120,0,LAL,0.414,0.528,0.556,0.462,26,11,25,15,99,23,89,18,20,10,108.67783112776672,112.42534254596556,2.363636363636364,1.6666666666666667,106.7375,18,16,119.1308034027453,111.88482847848469
129,99,119,1,MEM,0.4,0.489,0.36,0.467,25,17,28,8,80,35,92,20,11,11,104.69266358228684,125.84269662921349,1.4705882352941178,3.5,94.5625,18,24,119.3773314775207,111.99651742428796
130,121,117,1,MIL,0.449,0.542,0.321,0.375,31,14,26,18,89,44,83,23,18,6,111.09835877424538,107.42568575691496,2.2142857142857144,1.4444444444444444,108.9125,18,1,117.78507482902432,112.72876218674728
131,97,121,0,SAS,0.446,0.57,0.385,0.476,22,21,29,14,92,10,79,26,16,7,91.03707179727829,113.56170811825434,1.0476190476190477,2.071428571428572,106.55,18,26,116.98289919193313,113.05134999603538
132,110,87,1,DAL,0.5,0.43,0.393,0.308,28,15,25,10,84,16,79,17,10,3,112.4313274562412,88.92295898811804,1.8666666666666667,2.5,97.8375,18,22,114.74248447412019,113.14892803801673
133,106,117,0,ATL,0.4,0.505,0.295,0.29600000000000004,25,10,31,10,100,21,93,18,21,12,103.1504683128573,113.85476219438029,2.5,3.1,102.7625,18,14,113.84100262110694,112.60025114353236
134,131,123,0,NYK,0.568,0.5589999999999999,0.5,0.421,30,15,36,10,95,10,93,5,16,10,133.58827278521352,125.4302103250478,2.0,3.6,98.0625,18,12,111.14739126481625,112.54102263218519
135,109,125,0,CLE,0.402,0.5479999999999999,0.324,0.5,23,12,30,15,97,22,84,22,17,8,100.50714615029969,115.26048870447211,1.9166666666666667,2.0,108.45,18,15,110.6702439696128,112.37558482831969
136,132,110,1,GSW,0.545,0.489,0.585,0.25,34,22,25,9,88,16,92,13,14,4,130.1935642954013,108.49463691283444,1.5454545454545454,2.7777777777777777,101.3875,18,30,109.53911834761377,112.39114236662176
137,99,112,1,MIN,0.404,0.477,0.324,0.333,25,14,20,7,94,18,86,28,14,9,95.2610055328362,107.77002646139042,1.7857142857142858,2.8571428571428568,103.925,18,29,109.56111188683585,111.49171536812473
138,100,116,0,SAC,0.443,0.523,0.343,0.5,23,16,26,14,88,14,88,19,10,9,98.68015295423707,114.468977426915,1.4375,1.8571428571428568,101.3375,18,27,109.42985195591783,111.32057934098555
139,129,109,1,BRK,0.505,0.494,0.452,0.333,32,13,27,19,97,24,83,31,11,7,110.19754404698344,93.11265349706352,2.4615384615384617,1.4210526315789471,117.0625,18,7,109.82986454817947,111.56703137182934
140,98,105,1,MEM,0.44,0.45,0.324,0.333,26,12,21,15,84,17,80,25,10,13,102.10992445949469,109.40349049231571,2.1666666666666665,1.4,95.975,18,24,110.30345596043148,110.55143290032561
141,125,107,0,CHI,0.563,0.458,0.433,0.385,26,16,26,12,80,24,96,10,6,11,133.58268768367614,114.34678065722682,1.625,2.1666666666666665,93.575,18,11,109.72645344727802,110.43659662621546
142,110,98,0,MIL,0.488,0.458,0.303,0.5,21,14,26,13,84,20,83,15,14,10,117.255163224517,104.46369087275149,1.5,2.0,93.8125,18,1,110.70496831782526,110.0133536963008
143,102,112,1,CHO,0.45,0.456,0.3,0.593,21,13,25,5,80,25,90,17,11,13,117.2750790457028,128.77263581488933,1.6153846153846154,5.0,86.975,18,9,110.59126277267325,109.81509213668129
144,108,96,1,SAC,0.5,0.434,0.433,0.375,28,17,20,15,74,28,83,21,7,11,116.5834570233437,103.62973957630551,1.6470588235294117,1.3333333333333333,92.6375,18,27,111.30378564328034,109.7403103069589
145,113,123,1,WAS,0.529,0.568,0.464,0.423,31,16,31,11,87,17,88,19,10,8,112.94352823588206,122.93853073463268,1.9375,2.8181818181818183,100.05,18,10,111.60155203255819,109.0358994549567
146,119,99,1,BOS,0.529,0.42,0.387,0.364,24,18,19,18,85,22,81,23,11,9,114.76793248945148,95.47920433996384,1.3333333333333333,1.0555555555555556,103.6875,18,3,113.31396764383992,109.95458245295083
147,105,92,0,SAC,0.471,0.439,0.265,0.348,21,9,24,12,85,18,82,20,9,10,110.49723756906076,96.81662720336752,2.333333333333333,2.0,95.025,18,27,113.99008859837946,110.26541221208711
148,129,101,1,LAL,0.536,0.433,0.447,0.3,36,15,17,16,84,25,97,19,6,16,130.3688731682668,102.07175341081354,2.4,1.0625,98.95,18,16,115.35127073956855,110.1845531962428
149,129,114,1,LAC,0.535,0.524,0.536,0.5,31,10,26,9,86,26,84,15,11,4,131.98618749200665,116.63895638828492,3.1,2.888888888888889,97.7375,18,17,116.69858165338808,109.49221304866366
150,105,109,1,HOU,0.4270000000000001,0.458,0.32299999999999995,0.208,28,13,20,14,89,30,83,35,13,10,98.64944216089256,102.40751614797415,2.1538461538461537,1.4285714285714286,106.4375,18,19,117.68160166731163,109.58165531702336
151,124,125,0,HOU,0.512,0.506,0.414,0.447,26,19,27,12,86,26,89,23,8,6,116.82958426569309,117.77175833235191,1.368421052631579,2.25,106.1375,18,19,117.65711325983791,108.29014317764351
152,126,113,1,CLE,0.531,0.506,0.423,0.405,35,6,22,10,96,13,85,14,10,7,123.63547160554397,110.87943088433704,5.833333333333332,2.2,101.9125,18,15,117.11371190819955,107.60388580555973
153,125,117,0,IND,0.476,0.505,0.259,0.542,23,13,19,12,82,43,95,11,11,11,129.76901116013494,121.46379444588635,1.7692307692307692,1.5833333333333333,96.325,18,4,117.60759033551535,107.51806468779749
154,90,115,1,NOP,0.379,0.495,0.24,0.333,21,9,29,9,95,14,97,12,7,10,88.51733464470124,113.10548315711826,2.333333333333333,3.2222222222222223,101.675,18,28,118.41638407836474,107.69177832326311
155,113,122,0,POR,0.468,0.495,0.3,0.29600000000000004,23,12,15,9,94,20,91,33,12,15,109.08652105707735,117.7748280439242,1.9166666666666667,1.6666666666666667,103.5875,18,23,117.46893863879399,109.10282377119397
156,114,122,0,CHO,0.5,0.465,0.485,0.472,32,13,26,6,90,11,86,30,10,10,114.8759289583071,122.93739765713569,2.4615384615384617,4.333333333333333,99.2375,18,9,116.74718870324008,110.29610290383802
157,116,113,0,MIA,0.506,0.483,0.25,0.481,25,8,26,10,87,27,87,21,6,7,114.9653121902874,111.99207135777998,3.125,2.6,100.9,18,5,115.80729201303568,112.74145205786262
158,134,131,0,NOP,0.535,0.51,0.433,0.438,31,10,30,7,99,21,100,17,15,10,128.8151886565729,125.93126652247057,3.1,4.285714285714286,104.025,18,28,114.8691745184689,114.38681544030581
159,104,110,0,HOU,0.394,0.425,0.184,0.294,26,12,19,16,104,18,87,38,12,11,86.81135225375625,91.81969949916528,2.1666666666666665,1.1875,119.8,18,19,114.08385084129574,116.03750022197725
160,122,106,1,NOP,0.551,0.475,0.406,0.13,31,21,19,11,78,32,99,13,11,10,129.52886529528863,112.54147312541474,1.4761904761904765,1.7272727272727273,94.1875,18,28,112.13978643157742,115.56724260268479
161,105,106,1,OKC,0.476,0.417,0.324,0.24,22,12,19,12,84,15,96,22,4,18,111.95521791283487,113.02145808343329,1.8333333333333333,1.5833333333333333,93.7875,18,20,112.98222752732377,115.70582477359696
162,109,91,0,DAL,0.488,0.398,0.429,0.3,31,16,24,13,84,14,88,11,10,8,114.21087098886706,95.35036018336606,1.9375,1.8461538461538465,95.4375,18,22,112.77369070206005,114.89518151333704
163,111,105,0,OKC,0.459,0.426,0.28,0.32,22,15,20,12,85,32,101,17,5,14,110.29685753322569,104.33486523413241,1.4666666666666666,1.6666666666666667,100.6375,18,20,112.69259615682871,113.2890533258288
164,96,106,0,UTA,0.468,0.506,0.481,0.375,21,20,28,15,77,12,81,16,7,6,101.42630744849446,111.99154780771259,1.05,1.8666666666666667,94.65,18,21,112.48385038112589,111.28410013782067
165,96,79,1,SAC,0.435,0.365,0.333,0.364,25,16,15,13,85,20,85,13,18,12,103.96642750778393,85.5557059699472,1.5625,1.1538461538461535,92.3375,18,27,113.04490745016403,109.88419135683989
166,104,109,1,WAS,0.488,0.44,0.348,0.3,27,23,24,15,80,23,84,28,9,10,102.34961249846229,107.27026694550376,1.173913043478261,1.6,101.6125,18,10,112.31076991580419,107.36516818759831
167,93,110,0,CHO,0.38,0.469,0.258,0.419,18,13,17,14,100,15,81,26,18,10,85.13559903879163,100.6980203684632,1.3846153846153846,1.2142857142857142,109.2375,18,9,110.98822300430304,105.56501980790235
168,105,100,0,ATL,0.462,0.416,0.2,0.424,25,11,23,12,91,23,89,12,11,11,105.19724483406387,100.18785222291795,2.272727272727273,1.9166666666666667,99.8125,18,14,108.61470132542432,104.19854158206738
169,124,111,0,BRK,0.5,0.406,0.55,0.387,23,6,24,15,94,22,96,31,4,17,116.33634337985224,104.13979125131935,3.8333333333333335,1.6,106.5875,18,7,106.24454242517545,102.59792869611101
170,110,116,0,NYK,0.412,0.5,0.439,0.406,20,13,27,22,85,31,82,23,13,11,106.46019840309704,112.26711831599323,1.5384615384615383,1.2272727272727273,103.325,18,12,105.81153964788415,102.51503495619588
171,129,111,1,TOR,0.534,0.494,0.5,0.355,35,12,20,13,88,29,85,25,9,9,123.65204888569374,106.39827462257368,2.9166666666666665,1.5384615384615383,104.325,18,2,103.9286269765381,102.24159083851868
172,95,94,1,MIA,0.45,0.468,0.391,0.405,17,17,23,23,80,25,77,11,13,8,96.88934217236105,95.86945436002041,1.0,1.0,98.05,18,5,104.26758147826787,102.29721215697126
173,108,127,1,GSW,0.46,0.5489999999999999,0.25,0.45,26,17,38,13,87,27,91,17,9,7,103.39875538535185,121.5892771661082,1.5294117647058822,2.9230769230769234,104.45,18,30,104.30895278454723,102.7569547140066
174,112,104,1,BRK,0.473,0.4270000000000001,0.265,0.314,26,19,22,25,93,20,89,22,9,8,96.15797381412321,89.28954711311441,1.368421052631579,0.88,116.475,18,7,105.01912549162564,103.94345406834418
175,102,94,1,OKC,0.463,0.422,0.333,0.3670000000000001,27,18,16,16,82,22,90,14,14,18,111.41452758055703,102.67613326051337,1.5,1.0,91.55,18,20,105.60579185796207,103.81836824112129
176,125,107,1,ORL,0.529,0.471,0.414,0.355,29,12,24,12,87,27,87,20,13,8,125.42330364981815,107.3623479242443,2.4166666666666665,2.0,99.6625,18,8,106.2295183139209,104.69188955792323
177,82,99,0,POR,0.35700000000000004,0.521,0.281,0.333,13,20,22,21,84,15,73,18,12,8,80.12703065836081,96.73873213631369,0.65,1.0476190476190477,102.3375,18,23,107.28446811599727,104.62937062337586
178,146,114,1,NOP,0.629,0.527,0.514,0.364,37,14,32,13,89,21,91,10,13,8,146.93672160020128,114.73141275632156,2.642857142857143,2.4615384615384617,99.3625,18,28,106.86623077722504,104.22714876515504
179,109,127,0,LAL,0.429,0.53,0.419,0.375,18,20,36,15,84,35,100,16,17,13,110.53365445557108,128.78691849410572,0.9,2.4,98.6125,18,16,108.12020859647282,104.38237847296907
180,114,98,0,SAC,0.488,0.477,0.469,0.4,18,13,18,12,86,20,86,9,14,5,118.88932342588973,102.2031025941859,1.3846153846153846,1.5,95.8875,18,27,108.5019097395896,105.34735339806682
181,95,125,0,HOU,0.402,0.5489999999999999,0.303,0.439,19,19,30,18,87,23,82,23,15,8,90.54086252084824,119.13271384322135,1.0,1.6666666666666667,104.925,18,19,110.0607221746147,105.65310979871249
182,104,92,1,MEM,0.506,0.493,0.281,0.375,24,21,28,18,79,26,73,16,15,3,104.54888162854988,92.48554913294798,1.1428571428571428,1.5555555555555556,99.475,18,24,110.11373333394918,107.20681696198865
183,77,106,0,UTA,0.359,0.483,0.206,0.438,13,17,24,11,78,16,87,9,12,9,88.06290207290922,121.22944960686205,0.7647058823529411,2.1818181818181817,87.4375,18,21,111.10897502218847,108.14589403176149
184,111,110,1,CHI,0.458,0.537,0.387,0.375,22,12,25,11,83,31,82,21,11,6,112.8622267412303,111.84544992374174,1.8333333333333333,2.272727272727273,98.35,18,11,110.28241208404165,109.05255332612742
185,115,100,1,LAL,0.46,0.442,0.387,0.3,26,12,21,21,87,28,86,21,9,17,112.5933178313548,97.90723289683027,2.1666666666666665,1.0,102.1375,18,16,109.68375279502489,110.57211380529758
186,105,122,0,DAL,0.418,0.57,0.389,0.462,25,7,26,7,91,23,86,17,15,5,107.69230769230771,125.12820512820512,3.571428571428572,3.7142857142857135,97.5,18,22,108.23981556000837,110.46333510714598
187,114,123,0,NOP,0.436,0.535,0.457,0.387,22,9,28,11,94,22,86,29,10,11,107.94176825659842,116.46348680317196,2.4444444444444446,2.5454545454545454,105.6125,18,28,106.46047367575254,110.9132536377617
188,103,89,0,ORL,0.494,0.398,0.28600000000000003,0.238,21,12,18,14,85,16,83,23,6,11,104.29059612707256,90.11517529426656,1.75,1.2857142857142858,98.7625,18,8,106.60664295834187,111.50333951207458
189,116,126,0,IND,0.453,0.527,0.405,0.4,24,21,24,11,95,16,93,22,19,11,110.449892882647,119.97143537253037,1.1428571428571428,2.1818181818181817,105.025,18,4,104.87180411933589,110.42253942103912
190,103,84,0,DET,0.506,0.354,0.333,0.36,27,17,17,20,79,14,79,22,6,11,105.58687852383392,86.10968733982573,1.5882352941176472,0.85,97.55,18,13,105.44469275758121,110.08913073463992
191,118,124,0,BOS,0.495,0.595,0.321,0.44,22,15,29,13,91,26,79,24,20,4,112.51489868891537,118.23599523241955,1.4666666666666666,2.230769230769231,104.875,18,3,105.76853352814771,109.3540703251293
192,117,111,1,NOP,0.46,0.473,0.444,0.441,30,15,27,19,100,14,91,14,11,7,102.0497165285652,96.81639773222851,2.0,1.4210526315789471,114.65,18,28,107.20955021378383,108.82589783238188
193,94,95,0,OKC,0.43,0.481,0.324,0.292,21,11,13,10,86,12,81,15,8,6,98.00599504756941,99.04861201616056,1.9090909090909087,1.3,95.9125,18,20,107.42152267497971,108.23225666110291
